,Brand Name,OS,Ram Type,RAM,Processor,GPU,Warranty,ScreenSize,Disk Type,DISK SIZE,Price
303,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
304,ASUS,Windows,Others,16,AMD,AMD,1,15.6,SSD,512,11.512845461770057
305,APPLE,Mac,Others,16,Others,Others,1,15.6,SSD,1024,12.396659946741162
306,acer,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.62113220469646
307,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
308,HP,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.00861192481946
309,HP,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.156136228786101
310,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.714239975170337
311,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
312,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.714239975170337
313,HP,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.00861192481946
314,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.148952526764623
315,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.616437360392252
316,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
317,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
318,HP,Windows,DDR4,16,AMD,AMD,1,15.6,SSD,512,10.932964102369375
319,Lenovo,Windows,Others,16,Intel,Others,1,15.6,SSD,512,11.225136720162487
320,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
321,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
322,HP,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.156136228786101
323,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.714239975170337
324,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,1024,11.001966498981226
325,APPLE,Mac,Others,16,Others,Others,1,15.6,SSD,512,12.314891175359291
326,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
327,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
328,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.222185388252527
329,ASUS,Windows,DDR5,16,Intel,Others,1,15.6,SSD,1024,11.60816291485707
330,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
331,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
332,acer,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.05074713802576
333,acer,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.62113220469646
334,MSI,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.976782033219948
335,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.097288801540568
336,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
337,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
338,DELL,Windows,DDR5,16,Intel,Others,1,15.6,SSD,512,11.626182719154661
339,Lenovo,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.134472229108862
340,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
341,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
342,Infinix,Windows,Others,16,Intel,Others,1,15.6,SSD,512,10.757732653438401
343,ASUS,Windows,DDR4,8,Intel,Others,2,14.0,HDD,1024,11.338464929228103
344,acer,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.91492481446108
345,ASUS,Others,Others,4,Intel,Others,1,14.0,SSD,128,9.615272004478204
346,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
347,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
348,APPLE,Mac,DDR4,8,Others,Others,1,14.0,SSD,1024,11.918330571278322
349,DELL,Windows,DDR4,8,Intel,NVIDIA,1,15.6,SSD,512,11.052349257607364
350,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
351,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
352,MSI,Windows,DDR5,16,Intel,Others,2,15.6,SSD,1024,12.206082645480175
353,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.52921205677864
354,ASUS,Windows,Others,8,Intel,Others,1,14.0,SSD,512,11.066513354528658
355,DELL,Windows,DDR4,4,Intel,Others,1,15.6,SSD,512,10.67106943758126
356,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
357,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.714239975170337
358,Lenovo,Windows,DDR4,4,Intel,Others,1,15.6,SSD,256,10.70777352233004
359,HP,Windows,DDR4,8,Intel,Others,1,14.0,SSD,256,10.625027807597291
360,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
361,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
362,ASUS,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,256,10.433880481794647
363,MSI,Windows,DDR5,16,Intel,Others,2,15.6,SSD,1024,12.159463102078261
364,ASUS,Windows,Others,16,Intel,Others,1,15.6,SSD,1024,12.072495537575007
365,HP,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.686803138981453
366,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
367,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
368,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.066341443265703
369,acer,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.902316337656254
370,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
371,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
372,DELL,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,256,10.502378997170354
373,ASUS,Windows,DDR4,4,Intel,Others,1,15.6,SSD,256,10.260847261969445
374,DELL,Windows,DDR4,16,AMD,AMD,1,15.6,SSD,512,11.156264806643742
375,ASUS,Windows,DDR5,32,Intel,Others,1,15.6,SSD,1024,12.618155805939914
376,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
377,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
378,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,256,10.518727244219548
379,Lenovo,Windows,DDR4,16,Intel,Others,1,14.0,SSD,512,11.082019464380112
380,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.204918228723848
381,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
382,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.661743404167277
383,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,11.856451337535864
384,Lenovo,Windows,DDR4,4,Intel,Others,1,15.6,SSD,256,10.571086129249698
385,HP,Windows,Others,16,Intel,Others,1,14.0,SSD,512,11.767505665916893
386,acer,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.915106645867503
387,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
388,acer,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.004297424747724
389,acer,Windows,DDR4,8,Intel,Intel,1,14.0,SSD,256,10.29187431910954
390,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.191217695205982
391,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
392,Others,Windows,DDR4,16,Intel,Others,2,15.6,SSD,512,11.211698743168176
393,acer,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,10.760686237600595
394,Lenovo,Windows,DDR4,8,AMD,AMD,1,14.0,SSD,512,10.925974450814746
395,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
396,DELL,Windows,DDR4,8,AMD,AMD,1,14.0,SSD,512,10.813599233333568
397,ASUS,Windows,DDR5,32,Intel,Others,1,15.6,SSD,1024,12.388360868435226
398,MSI,Windows,DDR4,16,Intel,Others,2,15.6,SSD,512,11.211698743168176
399,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
400,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.86839700531273
401,HP,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.645210588588755
402,ASUS,Windows,DDR4,8,Intel,Intel,1,14.0,SSD,256,10.308685958415747
403,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
404,Others,Windows,DDR4,8,Intel,Others,1,14.0,SSD,512,10.829570186872752
405,acer,Windows,DDR4,16,Intel,Others,1,15.6,HDD,1024,11.47721538233615
406,Infinix,Windows,Others,16,Intel,Others,1,15.6,SSD,512,10.545130890228958
407,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
408,MSI,Windows,Others,16,Intel,Others,1,14.0,SSD,512,11.225136720162487
409,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.858825905660948
410,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
411,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
412,ASUS,Windows,DDR4,8,AMD,Others,1,15.6,HDD,1024,11.175310575770139
413,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,1024,11.527725403581828
414,MSI,Windows,DDR5,32,Intel,Others,2,15.6,SSD,1024,12.524493648840432
415,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.206032644730152
416,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
417,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
418,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.623568734336155
419,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,256,10.829748417047593
420,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
421,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
422,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.276595351851842
423,Lenovo,Windows,Others,16,AMD,AMD,1,14.0,SSD,512,11.127130622457644
424,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,12.144154687715185
425,Lenovo,Windows,DDR4,16,Intel,Others,2,14.0,SSD,1024,11.542396884753261
426,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
427,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
428,ASUS,Others,DDR4,4,Intel,Others,1,15.6,SSD,256,10.491024186183038
429,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.870034040741325
430,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.204918228723848
431,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
432,DELL,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.839404425545462
433,Lenovo,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.00421427088809
434,Lenovo,Windows,DDR4,4,Intel,Others,1,14.0,SSD,256,10.18459807960487
435,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.292914501973813
436,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
437,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
438,acer,Windows,DDR4,32,Intel,NVIDIA,1,15.6,HDD,1024,11.77528972943772
439,ASUS,Windows,DDR4,8,AMD,Others,1,14.0,SSD,1024,11.25145679933435
440,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
441,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
442,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.518429918794682
443,MSI,Windows,DDR4,16,Intel,Others,2,15.6,SSD,512,11.58795872320044
444,DELL,Windows,DDR4,16,Intel,Others,1,14.0,SSD,512,11.23837019120351
445,ASUS,Windows,Others,16,Intel,Others,1,14.0,SSD,512,11.472009716055167
446,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
447,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
448,acer,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.03488966402723
449,HP,Windows,DDR4,8,Intel,Intel,1,14.0,SSD,256,10.274775208842707
450,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
451,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
452,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.91492481446108
453,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,10.950648639613158
454,ASUS,Windows,DDR4,8,Intel,Others,1,14.0,SSD,256,10.736222747303128
455,ASUS,Windows,DDR4,8,Intel,Others,1,14.0,SSD,512,10.551061887801316
456,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
457,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
458,MSI,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,11.28966940732742
459,DELL,Windows,DDR4,4,Intel,Others,1,15.6,HDD,1024,10.691740346523579
460,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
461,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
462,HP,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.592217121444639
463,ASUS,Windows,DDR4,4,Intel,Others,1,15.6,HDD,1024,10.274775208842707
464,MSI,Windows,DDR5,32,Intel,Others,2,15.6,SSD,1024,12.803501563031148
465,DELL,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.115815356444799
466,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
467,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
468,acer,Windows,DDR4,16,AMD,Others,1,15.6,HDD,1024,11.65260914341328
469,ASUS,Windows,DDR4,4,Intel,Others,1,14.0,HDD,1024,11.022735454804309
470,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
471,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
472,HP,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.156136228786101
473,Lenovo,Others,DDR4,8,AMD,AMD,1,14.0,SSD,512,11.156136228786101
474,Lenovo,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.28966940732742
475,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,256,10.545130890228958
476,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.204918228723848
477,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
478,Infinix,Windows,Others,8,Intel,Others,1,15.6,SSD,512,10.518429918794682
479,ASUS,Windows,DDR4,4,Intel,Intel,1,15.6,SSD,128,10.308319126670684
480,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
481,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
482,ASUS,Windows,Others,16,Intel,Others,1,14.0,SSD,512,11.472009716055167
483,DELL,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.635903522016774
484,DELL,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.115815356444799
485,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.034696096907226
486,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
487,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
488,ASUS,Windows,DDR4,4,Intel,Others,1,14.0,HDD,1024,11.022735454804309
489,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,256,10.571316925111784
490,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
491,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
492,Lenovo,Windows,DDR4,4,Intel,Others,1,15.6,SSD,256,10.373241150526654
493,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,256,10.545130890228958
494,ASUS,Windows,DDR4,4,Intel,Intel,1,15.6,SSD,128,10.308319126670684
495,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.757732653438401
496,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
497,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.204918228723848
498,Infinix,Windows,Others,8,Intel,Others,1,14.0,SSD,512,10.545130890228958
499,Infinix,Windows,Others,8,Intel,Others,1,15.6,SSD,512,10.518429918794682
500,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
501,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
502,acer,Windows,DDR4,8,AMD,Others,1,15.6,HDD,1024,11.026646101622237
503,HP,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.60816291485707
504,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,10.91492481446108
505,Lenovo,Windows,DDR4,8,AMD,AMD,2,14.0,SSD,512,10.839404425545462
506,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
507,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
508,MSI,Windows,DDR4,8,Intel,Others,2,15.6,HDD,1024,11.037981653092004
509,ASUS,Others,Others,4,Intel,Others,1,15.6,SSD,128,10.10201048866809
510,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
511,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
512,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,HDD,1024,10.518429918794682
513,HP,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.982879092965922
514,ASUS,Windows,DDR4,4,Intel,Others,1,15.6,SSD,256,10.448482692072215
515,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,512,11.512845461770057
516,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
517,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
518,ASUS,Windows,Others,8,Intel,Others,1,15.6,SSD,512,11.28966940732742
519,Infinix,Windows,Others,4,Intel,Intel,1,14.0,SSD,128,9.951896691743816
520,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
521,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
522,HP,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,10.633255916551718
523,DELL,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.238457547674173
524,ASUS,Windows,DDR4,8,AMD,Others,1,15.6,SSD,512,11.001966498981226
525,acer,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.05074713802576
526,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
527,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.714239975170337
528,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
529,ASUS,Windows,DDR4,8,AMD,Others,1,15.6,HDD,1024,11.05074713802576
530,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
531,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
532,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.034744492199986
533,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,11.57111889854796
534,acer,Windows,DDR5,16,Intel,Others,1,15.6,SSD,1024,11.954343131112935
535,Others,Windows,Others,4,Intel,Intel,1,14.0,SSD,128,9.903037451255743
536,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
537,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
538,Lenovo,Windows,DDR4,4,Intel,Others,1,15.6,HDD,1024,10.419330568113901
539,Infinix,Windows,Others,8,Intel,Others,1,15.6,SSD,512,10.66874607044333
540,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
541,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
542,HP,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,11.066513354528658
543,acer,Windows,DDR4,16,Intel,Others,1,15.6,SSD,1024,11.736005014236351
544,ASUS,Windows,DDR4,4,Intel,Others,1,15.6,SSD,128,9.998388557730848
545,Lenovo,Windows,DDR4,4,Intel,Intel,1,14.0,SSD,256,10.312346893712308
546,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
547,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
548,HP,Windows,DDR5,32,Intel,Others,1,15.6,SSD,1024,12.206032644730152
549,acer,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.020790739647728
550,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.180713811063283
551,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.714239975170337
552,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,10.62113220469646
553,ASUS,Windows,DDR4,8,Intel,Others,1,15.6,SSD,1024,11.23837019120351
554,HP,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.755581038365076
555,Lenovo,Windows,DDR4,8,Intel,Others,1,15.6,SSD,256,10.52921205677864
556,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
557,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
558,Lenovo,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.134472229108862
559,ASUS,Windows,DDR4,4,Intel,Others,1,15.6,SSD,128,9.903037451255743
560,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
561,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
562,ASUS,Windows,DDR4,16,Intel,Others,1,14.0,SSD,512,11.407476056472662
563,DELL,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.998627151725264
564,MSI,Windows,DDR4,16,Intel,Others,2,15.6,SSD,1024,11.743973691854416
565,ASUS,Windows,DDR5,32,AMD,Others,1,15.6,SSD,1024,12.429180196196368
566,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
567,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
568,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,11.918330571278322
569,DELL,Windows,DDR4,8,Intel,Intel,1,15.6,SSD,256,10.518429918794682
570,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
571,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
572,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.36199791859654
573,HP,Windows,DDR4,8,AMD,AMD,1,14.0,SSD,512,11.0184815912866
574,DELL,Windows,DDR5,8,Intel,Others,1,15.6,SSD,512,11.383977836542975
575,Lenovo,Windows,DDR4,4,AMD,Others,1,15.6,HDD,1024,10.221613957361983
576,DELL,Windows,DDR4,8,Intel,Intel,1,15.6,SSD,256,10.518429918794682
577,ASUS,Windows,DDR5,32,AMD,Others,1,15.6,SSD,1024,12.429180196196368
578,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,11.918330571278322
579,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
580,HP,Windows,DDR4,8,AMD,Others,1,14.0,HDD,1024,10.275051108968611
581,DELL,Windows,DDR5,8,Intel,Others,1,15.6,SSD,512,11.383977836542975
582,acer,Windows,DDR4,16,Intel,Others,1,15.6,HDD,1024,11.678372104539338
583,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.563775741214291
584,ASUS,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.36199791859654
585,DELL,Windows,DDR4,8,Intel,Others,1,15.6,HDD,1024,11.02677619349981
586,HP,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.161962746590705
587,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
588,Lenovo,Windows,DDR4,16,Intel,Others,2,15.6,SSD,512,11.14189076866657
589,Lenovo,Windows,DDR4,8,AMD,AMD,1,15.6,SSD,512,11.074280958164245
590,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,11.918330571278322
591,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.36199791859654
592,HP,Windows,DDR5,8,AMD,AMD,1,15.6,SSD,512,11.478126959427533
593,DELL,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.532639853079328
594,ASUS,Windows,DDR4,16,Intel,Others,1,14.0,SSD,512,11.407476056472662
595,Lenovo,Windows,DDR4,8,AMD,AMD,2,15.6,SSD,512,10.479848075889779
596,HP,Windows,DDR5,8,AMD,AMD,1,15.6,SSD,512,11.461537429252754
597,MSI,Windows,DDR5,32,Intel,Others,2,15.6,SSD,1024,12.660299345971028
598,DELL,Windows,DDR4,8,Intel,Others,2,15.6,HDD,1024,10.755815597448386
599,ASUS,Windows,DDR4,16,AMD,Others,1,15.6,SSD,1024,11.924975511371747
600,Lenovo,Windows,DDR4,8,Intel,Others,2,14.0,SSD,256,10.518429918794682
601,Lenovo,Windows,DDR4,8,Intel,Others,2,15.6,SSD,512,10.596434713093407
602,ASUS,Windows,DDR5,32,Intel,Others,1,15.6,SSD,1024,12.71286313909745
603,DELL,Windows,DDR5,16,Intel,Others,1,15.6,SSD,1024,11.665577880102136
604,HP,Windows,DDR4,8,AMD,Others,1,15.6,SSD,512,11.075845843092722
605,DELL,Windows,DDR5,16,Intel,Others,1,15.6,SSD,1024,11.834950991444465
606,RedmiBook,Windows,DDR4,8,Intel,Others,1,15.6,SSD,512,10.596434713093407
607,ASUS,Windows,DDR5,16,AMD,Others,1,15.6,SSD,1024,12.190913321397334
608,DELL,Windows,DDR4,8,Intel,Others,1,14.0,SSD,512,10.927591789029176
609,Lenovo,Windows,DDR4,16,Intel,Others,1,15.6,SSD,512,11.60816291485707
